epoch_no,train_loss,train_classification_accuracy,train_f1,train_accuracy_global,train_precision_global,train_recall_global,train_f1_global,train_specificity_global,train_accuracy_per_class,train_precision_per_class,train_recall_per_class,train_f1_per_class,train_specificity_per_class,train_accuracy_per_class_average,train_precision_per_class_average,train_recall_per_class_average,train_f1_per_class_average,train_specificity_per_class_average,train_accuracy_per_class_weighted,train_precision_per_class_weighted,train_recall_per_class_weighted,train_f1_per_class_weighted,train_specificity_per_class_weighted,train_mcc
44,0.5146524409453074,0.8438571437199911,0.844693122903506,0.9624795913696289,0.9624795913696289,0.9624795913696289,0.9624795913696289,0.9812397956848145,0.9759615659713745_0.9150000214576721_0.995121955871582,0.9398148059844971_0.9786096215248108_0.9714285731315613,0.9759615659713745_0.9150000214576721_0.995121955871582,0.9575471878051758_0.9457364082336426_0.983132541179657,0.9679012298583984_0.990314781665802_0.9852941036224365,0.962027907371521,0.9632843732833862,0.962027907371521,0.9621387720108032,0.9811700582504272,0.9624795913696289,0.9630444645881653,0.9624795913696289,0.9622499942779541,0.9810304641723633,0.9441788792610168
45,0.5146960920095444,0.8256296304861704,0.8288465029001236,0.9530988335609436,0.9530988335609436,0.9530988335609436,0.9530988335609436,0.9765493869781494,0.9547738432884216_0.9141414165496826_0.9900000095367432,0.935960590839386_0.9427083134651184_0.9801980257034302,0.9547738432884216_0.9141414165496826_0.9900000095367432,0.9452736377716064_0.928205132484436_0.9850746393203735,0.9673366546630859_0.9724310636520386_0.989924430847168,0.9529718160629272,0.9529556035995483,0.9529718160629272,0.9528511762619019,0.9765640497207642,0.9530988335609436,0.9530184864997864,0.9530988335609436,0.9529464244842529,0.9765933752059937,0.9297548532485962
46,0.5209987397988637,0.8562777786453565,0.857622223397096,0.9581881761550903,0.9581881761550903,0.9581881761550903,0.9581881761550903,0.9790940880775452,0.9842105507850647_0.9114583134651184_0.9791666865348816,0.93034827709198_0.9722222089767456_0.9740932583808899,0.9842105507850647_0.9114583134651184_0.9791666865348816,0.95652174949646_0.9408602118492126_0.9766233563423157,0.9635416865348816_0.9869109988212585_0.9869109988212585,0.9582785367965698,0.9588879346847534,0.9582785367965698,0.9580017328262329,0.979121208190918,0.9581881761550903,0.9589873552322388,0.9581881761550903,0.9580069780349731,0.9791755080223083,0.9378557205200195
47,0.5008683733145396,0.8283888896306356,0.8272296306490898,0.963087260723114,0.963087260723114,0.963087260723114,0.963087260723114,0.9815436005592346,0.9795918464660645_0.9242424368858337_0.9851484894752502,0.9411764740943909_0.9682539701461792_0.9802955389022827,0.9795918464660645_0.9242424368858337_0.9851484894752502,0.9599999785423279_0.9457364082336426_0.9827160239219666,0.9700000286102295_0.9849246144294739_0.989847719669342,0.9629942178726196,0.9632419943809509,0.9629942178726196,0.9628174304962158,0.981590747833252,0.9630872011184692,0.9634305238723755,0.9630872011184692,0.9629604816436768,0.9816851019859314,0.9449205994606018
48,0.5035732074578603,0.8348611114422481,0.8344656090935071,0.9660441279411316,0.9660441279411316,0.9660441279411316,0.9660441279411316,0.9830220937728882,0.9642857313156128_0.9411764740943909_0.9947090148925781,0.9692307710647583_0.9648241400718689_0.964102566242218,0.9642857313156128_0.9411764740943909_0.9947090148925781,0.9667519330978394_0.9528536200523376_0.9791666865348816,0.9847328066825867_0.9818181991577148_0.9825000166893005,0.9667237401008606,0.9660525321960449,0.9667237401008606,0.9662573933601379,0.9830169677734375,0.9660440683364868,0.9660589694976807,0.9660440683364868,0.9659218788146973,0.9830068349838257,0.9491866827011108
49,0.5146564177672068,0.8509365083773931,0.8498338629802068,0.9710144996643066,0.9710144996643066,0.9710144996643066,0.9710144996643066,0.9855072498321533,0.9805825352668762_0.9320388436317444_1.0,0.9665071964263916_0.9795918464660645_0.9675925970077515,0.9805825352668762_0.9320388436317444_1.0,0.9734939932823181_0.9552238583564758_0.9835293889045715,0.983132541179657_0.9903614521026611_0.9830096960067749,0.9708738327026367,0.9712305068969727,0.9708738327026367,0.9707490801811218,0.9855011701583862,0.9710144996643066,0.9712129831314087,0.9710144996643066,0.9708107709884644,0.9854892492294312,0.956811249256134
50,0.500664562980334,0.8420833337306977,0.8410251330335935,0.9753845930099487,0.9753845930099487,0.9753845930099487,0.9753845930099487,0.9876922965049744,0.9822221994400024_0.9431279897689819_1.0,0.9735682606697083_0.9802955389022827_0.9727272987365723,0.9822221994400024_0.9431279897689819_1.0,0.9778761267662048_0.9613526463508606_0.9861751198768616,0.9858823418617249_0.9908883571624756_0.9862385392189026,0.9751167297363281,0.9755303859710693,0.9751167297363281,0.9751346111297607,0.9876697063446045,0.9753845930099487,0.9754750728607178,0.9753845930099487,0.9752446413040161,0.9876246452331543,0.9632346630096436
51,0.5034319734573365,0.8452777783075969,0.8454391542077064,0.9731993079185486,0.9731993079185486,0.9731993079185486,0.9731993079185486,0.9865996837615967,0.9897959232330322_0.9350000023841858_0.9950248599052429,0.9509803652763367_0.9894179701805115_0.9803921580314636,0.9897959232330322_0.9350000023841858_0.9950248599052429,0.9700000286102295_0.9614396095275879_0.9876543283462524,0.975062370300293_0.994962215423584_0.9898989796638489,0.9732736349105835,0.9735968112945557,0.9732736349105835,0.9730314016342163,0.9866411685943604,0.9731993675231934,0.9737597703933716,0.9731993675231934,0.9730761051177979,0.9867242574691772,0.9601935744285583
52,0.4947907604773839,0.8333888892332713,0.8325000004967054,0.9738675951957703,0.9738675951957703,0.9738675951957703,0.9738675951957703,0.9869338274002075,0.9947916865348816_0.9315789341926575_0.9947916865348816,0.9549999833106995_0.9943820238113403_0.9744898080825806,0.9947916865348816_0.9315789341926575_0.9947916865348816,0.9744898080825806_0.9619565010070801_0.9845361113548279,0.9764397740364075_0.9973958134651184_0.9869109988212585,0.9737207889556885,0.9746239185333252,0.9737207889556885,0.9736607670783997,0.9869154691696167,0.9738675355911255,0.9745551347732544,0.9738675355911255,0.9737015962600708,0.9868790507316589,0.9612869620323181
53,0.4863717631498973,0.818833333949248,0.8208777783314387,0.9655765891075134,0.9655765891075134,0.9655765891075134,0.9655765891075134,0.9827883243560791,0.9639175534248352_0.9333333373069763_1.0,0.9589743614196777_0.9629629850387573_0.9746192693710327,0.9639175534248352_0.9333333373069763_1.0,0.9614396095275879_0.9479166865348816_0.9871465563774109,0.9793281555175781_0.9818652868270874_0.9871465563774109,0.9657503366470337,0.9655188918113708,0.9657503366470337,0.9655009508132935,0.9827799797058105,0.9655765891075134,0.9654831886291504,0.9655765891075134,0.9653961658477783,0.982763409614563,0.9484981298446655
54,0.5027962601184846,0.8493888892730077,0.8479835986097654,0.9746031761169434,0.9746031761169434,0.9746031761169434,0.9746031761169434,0.9873015880584717,0.9711538553237915_0.9569377899169922_0.9953051805496216,0.9805825352668762_0.966183602809906_0.9769585132598877,0.9711538553237915_0.9569377899169922_0.9953051805496216,0.9758453965187073_0.9615384340286255_0.9860464930534363,0.9905213117599487_0.9833729267120361_0.9880095720291138,0.9744656085968018,0.9745749235153198,0.9744656085968018,0.9744768142700195,0.987301230430603,0.9746031761169434,0.9745804071426392,0.9746031761169434,0.9745481014251709,0.9873006343841553,0.9619438052177429
55,0.48700693090756736,0.8368333333730698,0.8368777782718341,0.9834983348846436,0.9834983348846436,0.9834983348846436,0.9834983348846436,0.9917491674423218,0.995121955871582_0.9549999833106995_1.0,0.9714285731315613_0.9947916865348816_0.9852941036224365,0.995121955871582_0.9549999833106995_1.0,0.983132541179657_0.9744898080825806_0.9925925731658936,0.9850373864173889_0.9975369572639465_0.9925925731658936,0.9833739995956421,0.9838381409645081,0.9833739995956421,0.9834049940109253,0.9917223453521729,0.9834983348846436,0.983738124370575,0.9834983348846436,0.9834178686141968,0.9916685819625854,0.9754385948181152
56,0.5171847587823868,0.8791666672627131,0.8798677256703377,0.9741935729980469,0.9741935729980469,0.9741935729980469,0.9741935729980469,0.9870967864990234,0.9848484992980957_0.940092146396637_1.0,0.9605911374092102_0.9855072498321533_0.976190447807312,0.9848484992980957_0.940092146396637_1.0,0.9725685715675354_0.9622641801834106_0.9879518151283264,0.9810426831245422_0.9925558567047119_0.9879518151283264,0.9749802350997925,0.9740962982177734,0.9749802350997925,0.9742615222930908,0.9871834516525269,0.9741935729980469,0.9744696617126465,0.9741935729980469,0.974048376083374,0.9873567819595337,0.9615672826766968
57,0.501630208492279,0.8521111114819845,0.8523259268204371,0.9772357940673828,0.9772357940673828,0.9772357940673828,0.9772357940673828,0.9886178970336914,0.9760765433311462_0.9578947424888611_0.9953703880310059,0.9714285731315613_0.9680851101875305_0.9907833933830261,0.9760765433311462_0.9578947424888611_0.9953703880310059,0.9737470149993896_0.9629629850387573_0.9930716156959534,0.9852216839790344_0.9858823418617249_0.9949874877929688,0.9764472246170044,0.9767657518386841,0.9764472246170044,0.9765939116477966,0.9886971712112427,0.9772357940673828,0.9771934151649475,0.9772357940673828,0.9772025346755981,0.9888557195663452,0.9658099412918091
58,0.4978363569577535,0.8463888889551163,0.8454074082771937,0.9816053509712219,0.9816053509712219,0.9816053509712219,0.9816053509712219,0.9908027052879333,0.9852941036224365_0.9613526463508606_1.0,0.9804878234863281_0.9900497794151306_0.9739583134651184,0.9852941036224365_0.9613526463508606_1.0,0.9828850626945496_0.9754902124404907_0.9868074059486389,0.989847719669342_0.9948849081993103_0.9878345727920532,0.9822156429290771,0.9814985990524292,0.9822156429290771,0.9817275404930115,0.9908556938171387,0.9816053509712219,0.9817558526992798,0.9816053509712219,0.9815518856048584,0.9909617900848389,0.9725195169448853
59,0.48887819747130073,0.8133888892332712,0.81145555605491,0.9710884094238281,0.9710884094238281,0.9710884094238281,0.9710884094238281,0.9855442047119141,0.9639175534248352_0.9648241400718689_0.9846153855323792,0.9842105507850647_0.9552238583564758_0.9746192693710327,0.9639175534248352_0.9648241400718689_0.9846153855323792,0.9739583134651184_0.9599999785423279_0.9795918464660645,0.9923858046531677_0.9768637418746948_0.9872773289680481,0.9711190462112427,0.9713512659072876,0.9711190462112427,0.9711833000183105,0.9855089783668518,0.9710884094238281,0.9712196588516235,0.9710884094238281,0.9711025953292847,0.9854384064674377,0.9566775560379028
60,0.5241918329397838,0.8451111117998759,0.8429566149910291,0.9526143670082092,0.9526143670082092,0.9526143670082092,0.9526143670082092,0.976307213306427,0.9507389068603516_0.9132652878761292_0.9906103014945984,0.9323671460151672_0.9521276354789734_0.9723502397537231,0.9507389068603516_0.9132652878761292_0.9906103014945984,0.9414634108543396_0.9322916865348816_0.9813953638076782,0.9657701849937439_0.9783653616905212_0.9849624037742615,0.9515382051467896,0.9522815942764282,0.9515382051467896,0.9517167806625366,0.9763659834861755,0.952614426612854,0.9526113271713257,0.952614426612854,0.9524239301681519,0.9764836430549622,0.9290315508842468
61,0.5317709990342459,0.8637222228447596,0.8625629644592603,0.9583975076675415,0.9583975076675415,0.9583975076675415,0.9583975076675415,0.9791987538337708,0.9253731369972229_0.9471365809440613_1.0,0.9637305736541748_0.9555555582046509_0.9567099809646606,0.9253731369972229_0.9471365809440613_1.0,0.9441624283790588_0.9513274431228638_0.9778761267662048,0.984375_0.9763033390045166_0.9766355156898499,0.9575031995773315,0.9586653709411621,0.9575031995773315,0.9577887058258057,0.9791046380996704,0.9583975076675415,0.9584805369377136,0.9583975076675415,0.9581488370895386,0.9789162874221802,0.9377622008323669
62,0.4856196810801824,0.8285000000397365,0.8289722224076589,0.9844290614128113,0.9844290614128113,0.9844290614128113,0.9844290614128113,0.992214560508728,1.0_0.9516128897666931_1.0,0.9950000047683716_1.0_0.9601989984512329,1.0_0.9516128897666931_1.0,0.9974937438964844_0.9752066135406494_0.9796954393386841,0.9973614811897278_1.0_0.9792208075523376,0.9838709831237793,0.9850663542747498,0.9838709831237793,0.984131932258606,0.9921940565109253,0.9844290614128113,0.9849885702133179,0.9844290614128113,0.9843787550926208,0.9921531677246094,0.976948082447052
63,0.5111104269822438,0.8698888891935348,0.8695642864704132,0.9744463562965393,0.9744463562965393,0.9744463562965393,0.9744463562965393,0.9872231483459473,0.9897435903549194_0.9432989954948425_0.9898989796638489,0.9747474789619446_0.9891892075538635_0.9607843160629272,0.9897435903549194_0.9432989954948425_0.9898989796638489,0.9821882843971252_0.9656991958618164_0.9751243591308594,0.9872449040412903_0.9949109554290771_0.9794344305992126,0.9743138551712036,0.9749070405960083,0.9743138551712036,0.9743372201919556,0.9871968030929565,0.9744462966918945,0.9748104810714722,0.9744462966918945,0.9743559956550598,0.9871439933776855,0.9619274735450745
64,0.49548558712005614,0.8643333335717519,0.8651746035615603,0.9846938848495483,0.9846938848495483,0.9846938848495483,0.9846938848495483,0.9923469424247742,0.9803921580314636_0.9752475023269653_1.0,0.9803921580314636_0.9899497628211975_0.9837837815284729,0.9803921580314636_0.9752475023269653_1.0,0.9803921580314636_0.9825436472892761_0.9918256402015686,0.9895833134651184_0.9948186278343201_0.9926108121871948,0.9852132797241211,0.9847085475921631,0.9852132797241211,0.9849205017089844,0.9923375844955444,0.9846938848495483,0.9847253561019897,0.9846938848495483,0.9846702218055725,0.9923189282417297,0.977055549621582
65,0.47794521749019625,0.8458756618698438,0.8455340140561263,0.9850746393203735,0.9850746393203735,0.9850746393203735,0.9850746393203735,0.9925373196601868,0.9950980544090271_0.9593908786773682_1.0,0.9759615659713745_0.9947368502616882_0.9853658676147461,0.9950980544090271_0.9593908786773682_1.0,0.9854369163513184_0.9767441749572754_0.9926289916038513,0.9874686598777771_0.9975369572639465_0.9925187230110168,0.9848296642303467,0.9853547811508179,0.9848296642303467,0.9849367141723633,0.9925081133842468,0.9850746393203735,0.9852458238601685,0.9850746393203735,0.9850063323974609,0.9924497008323669,0.9777548909187317
66,0.496141965786616,0.8594404766956966,0.8592278916637103,0.9788960814476013,0.9788960814476013,0.9788960814476013,0.9788960814476013,0.989448070526123,0.9852216839790344_0.949999988079071_1.0,0.9708737730979919_0.9895833134651184_0.9770641922950745,0.9852216839790344_0.949999988079071_1.0,0.9779950976371765_0.9693877696990967_0.988399088382721,0.9854721426963806_0.995192289352417_0.9875930547714233,0.9784072637557983,0.9791737198829651,0.9784072637557983,0.9785939455032349,0.9894191026687622,0.9788960218429565,0.9790887832641602,0.9788960218429565,0.9787980318069458,0.9893613457679749,0.9685111045837402
67,0.49676622728506725,0.850555555820465,0.8505740745862325,0.9798319339752197,0.9798319339752197,0.9798319339752197,0.9798319339752197,0.9899159669876099,0.9902912378311157_0.949999988079071_1.0,0.9714285731315613_0.9895833134651184_0.9792746305465698,0.9902912378311157_0.949999988079071_1.0,0.9807692170143127_0.9693877696990967_0.9895287752151489,0.9845758080482483_0.9949367046356201_0.9901477694511414,0.9800970554351807,0.9800955057144165,0.9800970554351807,0.9798952341079712,0.9898867607116699,0.9798319339752197,0.9800233244895935,0.9798319339752197,0.9797259569168091,0.98982834815979,0.9699287414550781
68,0.4722127366065979,0.8408333335320155,0.8398333335916202,0.9913793206214905,0.9913793206214905,0.9913793206214905,0.9913793206214905,0.9956896305084229,1.0_0.9747474789619446_1.0,1.0_1.0_0.9751243591308594,1.0_0.9747474789619446_1.0,1.0_0.9872123003005981_0.98740553855896,1.0_1.0_0.9869791865348816,0.9915825128555298,0.9917081594467163,0.9915825128555298,0.9915392994880676,0.9956597089767456,0.9913793206214905,0.9915937185287476,0.9913793206214905,0.9913784861564636,0.9955998659133911,0.9871748685836792
69,0.5087197915712992,0.8936111112435658,0.893611111442248,0.9898648858070374,0.9898648858070374,0.9898648858070374,0.9898648858070374,0.9949324131011963,0.995121955871582_0.9792746305465698_0.9948453903198242,0.9902912378311157_0.9947368502616882_0.9846938848495483,0.995121955871582_0.9792746305465698_0.9948453903198242,0.9927007555961609_0.9869451522827148_0.9897435903549194,0.9948320388793945_0.9974937438964844_0.9924623370170593,0.9897472858428955,0.9899073839187622,0.9897472858428955,0.98979651927948,0.9949294328689575,0.9898648858070374,0.9899062514305115,0.9898648858070374,0.9898552894592285,0.9949232339859009,0.9848201274871826
70,0.49055406471093493,0.8597777779897054,0.859955027004083,0.9850746393203735,0.9850746393203735,0.9850746393203735,0.9850746393203735,0.9925373196601868,0.9947090148925781_0.9700000286102295_0.9906542301177979,0.9894737005233765_0.9847715497016907_0.9814814925193787,0.9947090148925781_0.9700000286102295_0.9906542301177979,0.9920844435691833_0.9773299694061279_0.9860464930534363,0.9951691031455994_0.9925558567047119_0.9897172451019287,0.9851211309432983,0.9852422475814819,0.9851211309432983,0.9851536750793457,0.9924807548522949,0.9850746393203735,0.9850777387619019,0.9850746393203735,0.9850479364395142,0.9923675060272217,0.9776095747947693
71,0.4911286183198293,0.8575000001986821,0.8572222225864728,0.9861830472946167,0.9861830472946167,0.9861830472946167,0.9861830472946167,0.9930915236473083,0.9949238300323486_0.9746192693710327_0.9891892075538635,0.9800000190734863_0.9948186278343201_0.9838709831237793,0.9949238300323486_0.9746192693710327_0.9891892075538635,0.98740553855896_0.9846153855323792_0.986522912979126,0.9895287752151489_0.9973822236061096_0.9923858046531677,0.9862441420555115,0.9862298965454102,0.9862441420555115,0.9861812591552734,0.9930989742279053,0.9861830472946167,0.986278772354126,0.9861830472946167,0.9861742258071899,0.9931136965751648,0.9793238043785095
72,0.5008736979961396,0.8757777780294418,0.8766444446643193,0.9865319728851318,0.9865319728851318,0.9865319728851318,0.9865319728851318,0.9932659864425659,0.9949748516082764_0.9698492288589478_0.9948979616165161,0.9900000095367432_0.9948453903198242_0.9750000238418579,0.9949748516082764_0.9698492288589478_0.9948979616165161,0.9924812316894531_0.9821882843971252_0.9848484992980957,0.9949367046356201_0.9974683523178101_0.9874371886253357,0.9865739345550537,0.9866151809692383,0.9865739345550537,0.9865059852600098,0.9932807683944702,0.9865319728851318,0.9866737127304077,0.9865319728851318,0.9865143895149231,0.9933102130889893,0.979885995388031
73,0.4815858507156372,0.8421111112833023,0.8420555559794108,0.988135576248169,0.988135576248169,0.988135576248169,0.988135576248169,0.9940677881240845,0.9949238300323486_0.9743589758872986_0.9949495196342468,1.0_0.9895833134651184_0.9752475023269653,0.9949238300323486_0.9743589758872986_0.9949495196342468,0.9974554777145386_0.9819121360778809_0.9850000143051147,1.0_0.9949367046356201_0.9872449040412903,0.9880774617195129,0.9882769584655762,0.9880774617195129,0.9881225824356079,0.9940605163574219,0.988135576248169,0.9882504940032959,0.988135576248169,0.9881382584571838,0.9940459728240967,0.9822573065757751
74,0.5061956705649694,0.8791666668653488,0.8780277784665426,0.9833837151527405,0.9833837151527405,0.9833837151527405,0.9833837151527405,0.9916918277740479,1.0_0.9636363387107849_0.9869565367698669,0.9860464930534363_0.9860464930534363_0.9784482717514038,1.0_0.9636363387107849_0.9869565367698669,0.9929742217063904_0.9747126698493958_0.9826839566230774,0.9933333396911621_0.9932126402854919_0.9884259104728699,0.9835309386253357,0.9835137128829956,0.9835309386253357,0.9834569692611694,0.9916572570800781,0.9833836555480957,0.983406662940979,0.9833836555480957,0.983330249786377,0.9915882349014282,0.9751254320144653
75,0.4639202632506688,0.8233333335320154,0.8232195770740509,0.9893993139266968,0.9893993139266968,0.9893993139266968,0.9893993139266968,0.9946996569633484,0.9949238300323486_0.9792746305465698_0.9943181872367859,0.9849246144294739_1.0_0.983146071434021,0.9949238300323486_0.9792746305465698_0.9943181872367859,0.9898989796638489_0.9895287752151489_0.9887005686759949,0.9918699264526367_1.0_0.9923076629638672,0.9895055294036865,0.9893568754196167,0.9895055294036865,0.9893760681152344,0.9947258234024048,0.9893993139266968,0.9895122051239014,0.9893993139266968,0.9894000887870789,0.9947783350944519,0.9841377139091492
76,0.4851880059639613,0.839166667064031,0.8386604939897855,0.9842932224273682,0.9842932224273682,0.9842932224273682,0.9842932224273682,0.9921466112136841,0.9895287752151489_0.9625668525695801_1.0,0.9792746305465698_1.0_0.9750000238418579,0.9895287752151489_0.9625668525695801_1.0,0.984375_0.9809264540672302_0.9873417615890503,0.9895287752151489_1.0_0.9867724776268005,0.9840319156646729,0.9847582578659058,0.9840319156646729,0.9842144250869751,0.9921004772186279,0.9842932224273682,0.9845837354660034,0.9842932224273682,0.9842592477798462,0.9920080900192261,0.9766054153442383
77,0.5024611882368724,0.878968254327774,0.8782222224275271,0.9886731505393982,0.9886731505393982,0.9886731505393982,0.9886731505393982,0.9943365454673767,0.990338146686554_0.9806763529777527_0.9950980544090271,1.0_0.9950980544090271_0.9712918400764465,0.990338146686554_0.9806763529777527_0.9950980544090271,0.9951456189155579_0.9878345727920532_0.9830508232116699,1.0_0.9975669384002686_0.9855072498321533,0.9887042045593262,0.988796591758728,0.9887042045593262,0.9886770248413086,0.9943580627441406,0.9886730909347534,0.9888815879821777,0.9886730909347534,0.9887043237686157,0.9944009780883789,0.9830836653709412
78,0.4810424339771271,0.8544444446762403,0.8553333335121472,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9919871687889099,0.9959936141967773,1.0_0.9764150977134705_1.0,0.9951456189155579_1.0_0.9810426831245422,1.0_0.9764150977134705_1.0,0.9975669384002686_0.9880668520927429_0.9904305934906006,0.9976133704185486_1.0_0.9904076457023621,0.9921383857727051,0.9920628070831299,0.9921383857727051,0.9920214414596558,0.9960070252418518,0.9919871687889099,0.9921164512634277,0.9919871687889099,0.9919719696044922,0.996033787727356,0.9880607724189758
79,0.47981691737969717,0.8491666668653488,0.8486984128753344,0.989266574382782,0.989266574382782,0.989266574382782,0.989266574382782,0.9946332573890686,0.9946808218955994_0.9780219793319702_0.9947090148925781,1.0_0.9888888597488403_0.9791666865348816,0.9946808218955994_0.9780219793319702_0.9947090148925781,0.9973333477973938_0.9834254384040833_0.9868766665458679,1.0_0.9946949481964111_0.9891892075538635,0.9891372919082642,0.9893518686294556,0.9891372919082642,0.9892117977142334,0.9946280717849731,0.989266574382782,0.9893386363983154,0.989266574382782,0.9892697334289551,0.9946175813674927,0.9839295148849487
80,0.48247933725516,0.8472222224871317,0.8467777779698372,0.9894179701805115,0.9894179701805115,0.9894179701805115,0.9894179701805115,0.9947090148925781,0.9948186278343201_0.9783783555030823_0.9947090148925781,1.0_0.9890710115432739_0.9791666865348816,0.9948186278343201_0.9783783555030823_0.9947090148925781,0.9974026083946228_0.9836956262588501_0.9868766665458679,1.0_0.9947643876075745_0.9894179701805115,0.9893020391464233,0.9894126057624817,0.9893020391464233,0.9893249273300171,0.9947274923324585,0.9894180297851562,0.9894896149635315,0.9894180297851562,0.9894216060638428,0.9947643280029297,0.9841564893722534
81,0.49158047715822856,0.863222222328186,0.8633037037650744,0.9920254945755005,0.9920254945755005,0.9920254945755005,0.9920254945755005,0.9960127472877502,1.0_0.9765258431434631_1.0,0.995192289352417_1.0_0.9810426831245422,1.0_0.9765258431434631_1.0,0.9975903630256653_0.9881235361099243_0.9904305934906006,0.9976190328598022_1.0_0.9904761910438538,0.9921753406524658,0.9920783042907715,0.9921753406524658,0.9920481443405151,0.9960317611694336,0.9920254945755005,0.9921541213989258,0.9920254945755005,0.9920105934143066,0.9960696697235107,0.9881176948547363
82,0.4822060968478521,0.8569444445768992,0.8561851855119069,0.990275502204895,0.990275502204895,0.990275502204895,0.990275502204895,0.9951377511024475,1.0_0.970588207244873_1.0,0.9951456189155579_1.0_0.9765258431434631,1.0_0.970588207244873_1.0,0.9975669384002686_0.9850746393203735_0.9881235361099243,0.9975728392601013_1.0_0.9877750873565674,0.9901961088180542,0.9905571937561035,0.9901961088180542,0.9902549982070923,0.9951159954071045,0.990275502204895,0.9904736280441284,0.990275502204895,0.9902530908584595,0.9950723648071289,0.9855320453643799
83,0.47452686190605164,0.8502777779102325,0.8506349207957585,0.9948365092277527,0.9948365092277527,0.9948365092277527,0.9948365092277527,0.997418224811554,1.0_0.9846153855323792_1.0,1.0_1.0_0.9846938848495483,1.0_0.9846153855323792_1.0,1.0_0.9922480583190918_0.9922879338264465,1.0_1.0_0.9922680258750916,0.9948718547821045,0.9948979616165161,0.9948718547821045,0.9948453903198242,0.9974226951599121,0.9948364496231079,0.9949155449867249,0.9948364496231079,0.9948364496231079,0.9974315762519836,0.9922945499420166
84,0.49271972159544625,0.8575,0.8580000002185504,0.9904912710189819,0.9904912710189819,0.9904912710189819,0.9904912710189819,0.995245635509491,1.0_0.9768518805503845_0.9951456189155579,0.9952380657196045_0.9952830076217651_0.980861246585846,1.0_0.9768518805503845_0.9951456189155579,0.9976133704185486_0.985981285572052_0.9879518151283264,0.9976303577423096_0.9975903630256653_0.9905882477760315,0.9906657934188843,0.9904607534408569,0.9906657934188843,0.9905155301094055,0.9952696561813354,0.9904913306236267,0.9905598759651184,0.9904913306236267,0.9904773831367493,0.9953176975250244,0.9857843518257141
85,0.4697565678755442,0.8336111112435659,0.8333518520991008,0.9917762875556946,0.9917762875556946,0.9917762875556946,0.9917762875556946,0.9958881735801697,1.0_0.979899525642395_0.9951691031455994,1.0_0.9948979616165161_0.9809523820877075,1.0_0.979899525642395_0.9951691031455994,1.0_0.9873417615890503_0.9880095720291138,1.0_0.9975550174713135_0.9900249242782593,0.9916895627975464,0.9919501543045044,0.9916895627975464,0.9917837977409363,0.9958599805831909,0.9917763471603394,0.9918451309204102,0.9917763471603394,0.9917746782302856,0.9958035945892334,0.9876977205276489
86,0.48132683753967287,0.851444444656372,0.8512328042586644,0.9896373152732849,0.9896373152732849,0.9896373152732849,0.9896373152732849,0.9948186278343201,0.9794871807098389_0.9895287752151489_1.0,0.9947916865348816_0.9792746305465698_0.9948453903198242,0.9794871807098389_0.9895287752151489_1.0,0.9870800971984863_0.984375_0.9974160194396973,0.9973958134651184_0.9896907210350037_0.9974093437194824,0.989672064781189,0.9896372556686401,0.989672064781189,0.9896236658096313,0.994831919670105,0.9896373748779297,0.9896907806396484,0.9896373748779297,0.9896330237388611,0.9948585629463196,0.9844869375228882
87,0.4829796854654948,0.853222222328186,0.8534523811936379,0.9897611141204834,0.9897611141204834,0.9897611141204834,0.9897611141204834,0.9948805570602417,0.9948717951774597_0.9744898080825806_1.0,0.9897959232330322_0.9947916865348816_0.9848484992980957,0.9948717951774597_0.9744898080825806_1.0,0.9923273921012878_0.9845361113548279_0.9923664331436157,0.9948849081993103_0.9974358677864075_0.9923273921012878,0.989787220954895,0.9898120164871216,0.989787220954895,0.9897433519363403,0.9948827028274536,0.9897611141204834,0.9898205399513245,0.9897611141204834,0.9897344708442688,0.994887113571167,0.9846977591514587
88,0.4969423079490662,0.8838888889551163,0.8837777782479922,0.9934533834457397,0.9934533834457397,0.9934533834457397,0.9934533834457397,0.9967266917228699,0.9901960492134094_0.9900497794151306_1.0,1.0_0.9900497794151306_0.9903846383094788,0.9901960492134094_0.9900497794151306_1.0,0.9950739145278931_0.9900497794151306_0.9951691031455994,1.0_0.995121955871582_0.9950617551803589,0.9934152364730835,0.9934781789779663,0.9934152364730835,0.9934309124946594,0.9967279434204102,0.9934533834457397,0.9934848546981812,0.9934533834457397,0.9934532642364502,0.9967303276062012,0.9901952743530273
89,0.4812767577171326,0.8588888889551163,0.8592592593034108,0.9966777563095093,0.9966777563095093,0.9966777563095093,0.9966777563095093,0.9983388781547546,1.0_0.9901477694511414_1.0,0.9950494766235352_1.0_0.9949748516082764,1.0_0.9901477694511414_1.0,0.9975185990333557_0.9950494766235352_0.997481107711792,0.9975062608718872_1.0_0.9975247383117676,0.9967159032821655,0.9966747760772705,0.9967159032821655,0.9966830015182495,0.9983437061309814,0.9966777563095093,0.9966943264007568,0.9966777563095093,0.9966737031936646,0.9983533024787903,0.9950288534164429
